,0,1,2,3
11004,8.0,0.0,1.0,4.0
11005,2.0,2.0,0.0,1.0
11006,3.0,1.0,1.0,3.0
11007,1.0,6.0,0.0,4.0
11008,7.0,4.0,1.0,0.0
11009,4.0,1.0,5.0,2.0
11010,0.0,0.0,2.0,4.0
11011,0.0,7.0,5.0,2.0
11012,1.0,4.0,0.0,0.0
11013,0.0,0.0,3.0,0.0
11014,0.0,3.0,5.0,0.0
11015,0.0,4.0,0.0,1.0
11016,5.0,2.0,0.0,4.0
11017,0.0,1.0,1.0,2.0
11018,3.0,4.0,0.0,2.0
11019,1.0,4.0,1.0,1.0
11020,1.0,1.0,0.0,1.0
11021,0.0,0.0,4.0,0.0
11022,0.0,0.0,2.0,2.0
11023,0.0,0.0,0.0,1.0
11024,1.0,1.0,2.0,6.0
11025,0.0,0.0,0.0,7.0
11026,1.0,2.0,1.0,1.0
11027,0.0,1.0,5.0,0.0
11028,8.0,2.0,3.0,0.0
11029,1.0,0.0,0.0,5.0
11030,0.0,1.0,0.0,3.0
11031,0.0,0.0,0.0,4.0
11032,6.0,2.0,0.0,0.0
11033,6.0,0.0,2.0,6.0
11034,2.0,3.0,2.0,2.0
11035,0.0,4.0,0.0,2.0
11036,0.0,4.0,0.0,3.0
11037,5.0,3.0,0.0,0.0
11038,0.0,5.0,0.0,0.0
11039,1.0,0.0,0.0,1.0
11040,0.0,0.0,2.0,0.0
11041,2.0,1.0,0.0,2.0
11042,2.0,0.0,1.0,1.0
11043,0.0,6.0,1.0,0.0
11044,0.0,0.0,3.0,2.0
11045,0.0,0.0,2.0,0.0
11046,3.0,0.0,6.0,3.0
11047,7.0,1.0,0.0,0.0
11048,0.0,3.0,3.0,2.0
11049,7.0,0.0,2.0,2.0
11050,4.0,0.0,0.0,4.0
11051,0.0,2.0,0.0,2.0
11052,0.0,3.0,2.0,1.0
11053,0.0,3.0,2.0,1.0
11054,1.0,2.0,0.0,4.0
11055,1.0,5.0,0.0,1.0
11056,1.0,4.0,0.0,2.0
11057,2.0,7.0,0.0,6.0
11058,3.0,1.0,0.0,1.0
11059,6.0,0.0,1.0,1.0
11060,3.0,0.0,1.0,1.0
11061,1.0,0.0,2.0,1.0
11062,0.0,0.0,1.0,1.0
11063,5.0,2.0,8.0,0.0
11064,0.0,1.0,0.0,2.0
11065,3.0,4.0,0.0,3.0
11066,0.0,1.0,0.0,3.0
11067,0.0,0.0,0.0,4.0
11068,0.0,8.0,4.0,0.0
11069,1.0,0.0,1.0,4.0
11070,5.0,0.0,0.0,0.0
11071,0.0,1.0,0.0,0.0
11072,0.0,1.0,0.0,1.0
11073,2.0,3.0,0.0,7.0
11074,1.0,0.0,0.0,0.0
11075,0.0,1.0,2.0,0.0
11076,3.0,2.0,0.0,2.0
11077,1.0,2.0,0.0,0.0
11078,0.0,0.0,0.0,7.0
11079,1.0,4.0,4.0,2.0
11080,0.0,0.0,0.0,5.0
11081,0.0,0.0,0.0,3.0
11082,0.0,0.0,0.0,0.0
11083,0.0,0.0,0.0,0.0
11084,0.0,1.0,4.0,0.0
11085,0.0,0.0,0.0,0.0
11086,3.0,6.0,3.0,0.0
11087,2.0,7.0,0.0,2.0
11088,3.0,3.0,1.0,1.0
11089,4.0,1.0,1.0,5.0
11090,2.0,6.0,2.0,2.0
11091,1.0,5.0,0.0,1.0
11092,2.0,3.0,7.0,0.0
11093,9.0,0.0,0.0,2.0
11094,4.0,2.0,4.0,0.0
11095,3.0,0.0,3.0,2.0
11096,0.0,0.0,0.0,1.0
11097,0.0,6.0,1.0,0.0
11098,0.0,6.0,1.0,3.0
11099,1.0,3.0,1.0,0.0
11100,0.0,0.0,3.0,2.0
11101,1.0,7.0,0.0,6.0
11102,4.0,1.0,0.0,0.0
11103,0.0,0.0,0.0,0.0
11104,0.0,2.0,0.0,3.0
11105,4.0,0.0,2.0,0.0
11106,0.0,0.0,7.0,2.0
11107,7.0,0.0,3.0,5.0
11108,2.0,4.0,2.0,0.0
11109,5.0,0.0,1.0,3.0
11110,3.0,3.0,1.0,0.0
11111,6.0,0.0,0.0,0.0
11112,0.0,3.0,0.0,2.0
11113,0.0,8.0,0.0,5.0
11114,3.0,8.0,2.0,0.0
11115,4.0,0.0,0.0,8.0
11116,0.0,1.0,0.0,1.0
11117,4.0,1.0,0.0,1.0
11118,1.0,3.0,6.0,0.0
11119,1.0,0.0,0.0,1.0
11120,2.0,1.0,3.0,3.0
11121,1.0,2.0,1.0,0.0
11122,2.0,0.0,4.0,3.0
11123,1.0,5.0,0.0,0.0
11124,1.0,0.0,0.0,7.0
11125,2.0,1.0,1.0,1.0
11126,0.0,2.0,0.0,0.0
11127,1.0,7.0,3.0,4.0
11128,1.0,0.0,0.0,0.0
11129,0.0,4.0,1.0,0.0
11130,5.0,0.0,4.0,0.0
11131,0.0,3.0,0.0,4.0
11132,1.0,3.0,0.0,0.0
11133,0.0,1.0,0.0,0.0
11134,0.0,2.0,0.0,0.0
11135,4.0,9.0,0.0,0.0
11136,8.0,5.0,1.0,0.0
11137,0.0,0.0,2.0,0.0
11138,1.0,0.0,0.0,0.0
11139,0.0,0.0,0.0,2.0
11140,0.0,3.0,1.0,0.0
11141,1.0,1.0,8.0,0.0
11142,3.0,0.0,0.0,3.0
11143,0.0,1.0,1.0,1.0
11144,2.0,4.0,4.0,0.0
11145,2.0,0.0,2.0,2.0
11146,6.0,0.0,0.0,2.0
11147,7.0,7.0,0.0,2.0
11148,0.0,0.0,1.0,0.0
11149,3.0,1.0,1.0,0.0
11150,1.0,6.0,0.0,7.0
11151,4.0,2.0,0.0,0.0
11152,2.0,0.0,2.0,0.0
11153,2.0,2.0,0.0,1.0
11154,2.0,3.0,0.0,0.0
11155,1.0,3.0,4.0,0.0
11156,0.0,0.0,3.0,1.0
11157,0.0,3.0,1.0,7.0
11158,0.0,4.0,0.0,1.0
11159,0.0,5.0,0.0,0.0
11160,0.0,4.0,4.0,1.0
11161,4.0,2.0,0.0,1.0
11162,1.0,0.0,3.0,0.0
11163,0.0,0.0,3.0,0.0
11164,3.0,1.0,1.0,1.0
11165,0.0,0.0,2.0,3.0
11166,2.0,5.0,2.0,3.0
11167,8.0,1.0,3.0,0.0
11168,3.0,3.0,0.0,3.0
11169,1.0,0.0,3.0,3.0
11170,2.0,1.0,3.0,0.0
11171,0.0,2.0,0.0,3.0
11172,4.0,0.0,5.0,2.0
11173,0.0,0.0,0.0,3.0
11174,0.0,7.0,3.0,1.0
11175,4.0,3.0,2.0,0.0
11176,7.0,1.0,0.0,0.0
11177,0.0,0.0,0.0,3.0
11178,0.0,2.0,9.0,2.0
11179,2.0,1.0,6.0,3.0
11180,6.0,1.0,1.0,0.0
11181,4.0,4.0,1.0,1.0
11182,3.0,0.0,0.0,8.0
11183,0.0,0.0,0.0,3.0
11184,1.0,2.0,1.0,8.0
11185,0.0,0.0,4.0,3.0
11186,9.0,3.0,0.0,0.0
11187,0.0,0.0,1.0,0.0
11188,1.0,0.0,2.0,0.0
11189,0.0,4.0,2.0,0.0
11190,2.0,1.0,3.0,4.0
11191,2.0,1.0,0.0,0.0
11192,2.0,5.0,0.0,0.0
11193,4.0,0.0,0.0,1.0
11194,4.0,0.0,0.0,0.0
11195,6.0,0.0,5.0,0.0
11196,1.0,0.0,2.0,1.0
11197,0.0,0.0,1.0,0.0
11198,4.0,2.0,3.0,2.0
11199,0.0,1.0,0.0,0.0
11200,0.0,0.0,3.0,2.0
11201,4.0,2.0,5.0,0.0
11202,2.0,4.0,2.0,0.0
11203,0.0,3.0,4.0,0.0
11204,1.0,0.0,4.0,1.0
11205,2.0,4.0,0.0,1.0
11206,1.0,7.0,2.0,4.0
11207,3.0,2.0,3.0,0.0
11208,0.0,2.0,3.0,0.0
11209,2.0,5.0,6.0,1.0
11210,9.0,1.0,0.0,4.0
11211,1.0,1.0,4.0,7.0
11212,0.0,2.0,0.0,4.0
11213,0.0,2.0,0.0,1.0
11214,0.0,2.0,5.0,6.0
11215,3.0,1.0,1.0,7.0
11216,0.0,4.0,4.0,5.0
11217,5.0,1.0,3.0,4.0
11218,1.0,5.0,2.0,0.0
11219,2.0,0.0,3.0,0.0
11220,1.0,0.0,2.0,1.0
11221,8.0,3.0,0.0,1.0
11222,2.0,2.0,3.0,0.0
11223,1.0,3.0,0.0,0.0
11224,1.0,2.0,0.0,0.0
11225,3.0,2.0,5.0,0.0
11226,5.0,0.0,2.0,0.0
11227,8.0,3.0,1.0,5.0
11228,0.0,1.0,5.0,1.0
11229,0.0,0.0,1.0,5.0
11230,2.0,1.0,0.0,1.0
11231,3.0,6.0,2.0,0.0
11232,1.0,3.0,1.0,0.0
11233,6.0,0.0,0.0,0.0
11234,1.0,0.0,3.0,4.0
11235,1.0,4.0,0.0,4.0
11236,0.0,1.0,0.0,4.0
11237,0.0,3.0,4.0,4.0
11238,1.0,8.0,5.0,4.0
11239,4.0,0.0,1.0,3.0
11240,3.0,0.0,2.0,8.0
11241,2.0,1.0,1.0,4.0
11242,0.0,8.0,0.0,2.0
11243,1.0,0.0,0.0,1.0
11244,0.0,4.0,0.0,3.0
11245,0.0,3.0,5.0,0.0
11246,0.0,0.0,1.0,2.0
11247,0.0,1.0,0.0,0.0
11248,3.0,4.0,0.0,0.0
11249,2.0,0.0,2.0,4.0
11250,0.0,4.0,0.0,1.0
11251,0.0,4.0,0.0,0.0
11252,6.0,8.0,0.0,0.0
11253,0.0,3.0,0.0,1.0
11254,2.0,1.0,1.0,3.0
11255,0.0,1.0,0.0,0.0
11256,1.0,0.0,0.0,3.0
11257,1.0,5.0,8.0,1.0
11258,3.0,0.0,1.0,1.0
11259,2.0,0.0,0.0,6.0
11260,1.0,0.0,0.0,0.0
11261,0.0,0.0,4.0,5.0
11262,1.0,0.0,0.0,6.0
11263,2.0,0.0,3.0,4.0
11264,0.0,5.0,0.0,2.0
11265,2.0,1.0,0.0,0.0
11266,3.0,4.0,6.0,5.0
11267,4.0,0.0,5.0,3.0
11268,3.0,0.0,8.0,6.0
11269,2.0,0.0,0.0,3.0
11270,1.0,6.0,4.0,0.0
11271,0.0,0.0,0.0,0.0
11272,2.0,0.0,0.0,0.0
11273,1.0,3.0,0.0,1.0
11274,0.0,5.0,1.0,2.0
11275,0.0,3.0,0.0,2.0
11276,4.0,0.0,0.0,6.0
11277,0.0,3.0,1.0,1.0
11278,0.0,1.0,1.0,7.0
11279,4.0,0.0,3.0,0.0
11280,1.0,4.0,3.0,1.0
11281,2.0,5.0,3.0,5.0
11282,0.0,4.0,6.0,2.0
11283,4.0,0.0,0.0,3.0
11284,0.0,1.0,0.0,1.0
11285,3.0,3.0,1.0,5.0
11286,1.0,2.0,1.0,0.0
11287,0.0,0.0,1.0,0.0
11288,7.0,0.0,3.0,2.0
11289,0.0,0.0,0.0,1.0
11290,2.0,1.0,3.0,1.0
11291,0.0,4.0,1.0,0.0
11292,4.0,0.0,0.0,0.0
11293,4.0,2.0,4.0,1.0
11294,7.0,1.0,1.0,6.0
11295,1.0,1.0,0.0,0.0
11296,7.0,0.0,1.0,4.0
11297,0.0,0.0,2.0,6.0
11298,6.0,0.0,0.0,4.0
11299,1.0,0.0,0.0,0.0
11300,3.0,1.0,0.0,0.0
11301,2.0,4.0,0.0,1.0
11302,1.0,3.0,0.0,6.0
11303,0.0,1.0,3.0,0.0
11304,4.0,8.0,1.0,6.0
11305,2.0,0.0,4.0,0.0
11306,0.0,0.0,5.0,1.0
11307,6.0,0.0,4.0,0.0
11308,7.0,0.0,4.0,0.0
11309,6.0,8.0,4.0,0.0
11310,2.0,1.0,1.0,0.0
11311,4.0,0.0,4.0,1.0
11312,4.0,3.0,1.0,7.0
11313,1.0,1.0,2.0,0.0
11314,0.0,0.0,5.0,0.0
11315,3.0,0.0,2.0,0.0
11316,0.0,3.0,0.0,0.0
11317,0.0,0.0,1.0,0.0
11318,5.0,0.0,0.0,3.0
11319,2.0,3.0,2.0,3.0
11320,3.0,1.0,2.0,0.0
11321,3.0,7.0,2.0,0.0
11322,0.0,0.0,1.0,2.0
11323,3.0,0.0,4.0,4.0
11324,4.0,0.0,4.0,0.0
11325,2.0,0.0,0.0,4.0
11326,8.0,3.0,0.0,0.0
11327,2.0,4.0,0.0,0.0
11328,1.0,2.0,7.0,0.0
11329,1.0,1.0,0.0,6.0
11330,5.0,7.0,0.0,4.0
11331,2.0,8.0,4.0,3.0
11332,5.0,3.0,2.0,3.0
11333,1.0,0.0,4.0,3.0
11334,5.0,2.0,0.0,2.0
11335,4.0,2.0,0.0,0.0
11336,0.0,2.0,0.0,0.0
11337,0.0,0.0,0.0,0.0
11338,1.0,1.0,4.0,0.0
11339,5.0,2.0,5.0,1.0
11340,5.0,3.0,1.0,0.0
11341,0.0,2.0,0.0,1.0
11342,1.0,6.0,3.0,1.0
11343,0.0,1.0,2.0,1.0
11344,0.0,0.0,2.0,5.0
11345,7.0,2.0,4.0,1.0
11346,0.0,0.0,4.0,0.0
11347,8.0,0.0,0.0,0.0
11348,0.0,0.0,0.0,4.0
11349,1.0,0.0,4.0,1.0
11350,5.0,0.0,7.0,2.0
11351,5.0,0.0,3.0,0.0
11352,2.0,5.0,0.0,4.0
11353,1.0,0.0,4.0,0.0
11354,1.0,1.0,8.0,0.0
11355,2.0,2.0,0.0,0.0
11356,1.0,0.0,2.0,1.0
11357,1.0,6.0,0.0,1.0
11358,2.0,2.0,0.0,0.0
11359,0.0,3.0,5.0,1.0
11360,1.0,3.0,1.0,2.0
11361,9.0,6.0,4.0,0.0
11362,1.0,5.0,0.0,1.0
11363,1.0,0.0,0.0,0.0
11364,0.0,1.0,0.0,2.0
11365,0.0,3.0,0.0,0.0
11366,0.0,5.0,2.0,2.0
11367,0.0,2.0,2.0,1.0
11368,1.0,1.0,0.0,0.0
11369,0.0,1.0,3.0,0.0
11370,1.0,0.0,0.0,6.0
11371,4.0,4.0,2.0,4.0
11372,1.0,3.0,8.0,2.0
11373,1.0,0.0,4.0,3.0
11374,1.0,0.0,7.0,4.0
11375,5.0,0.0,3.0,6.0
11376,2.0,2.0,1.0,3.0
11377,1.0,1.0,0.0,8.0
11378,1.0,0.0,2.0,4.0
11379,0.0,0.0,0.0,1.0
11380,5.0,1.0,2.0,4.0
11381,5.0,0.0,0.0,0.0
11382,4.0,3.0,3.0,2.0
11383,1.0,0.0,5.0,1.0
11384,0.0,0.0,2.0,0.0
11385,1.0,3.0,4.0,2.0
11386,5.0,0.0,2.0,2.0
11387,0.0,0.0,5.0,0.0
11388,3.0,4.0,1.0,0.0
11389,2.0,0.0,6.0,0.0
11390,0.0,1.0,2.0,0.0
11391,0.0,3.0,1.0,0.0
11392,4.0,3.0,1.0,2.0
11393,2.0,1.0,0.0,0.0
11394,4.0,0.0,0.0,1.0
11395,3.0,3.0,0.0,1.0
11396,3.0,2.0,0.0,0.0
11397,0.0,0.0,2.0,3.0
11398,0.0,4.0,0.0,0.0
11399,1.0,3.0,1.0,0.0
11400,3.0,2.0,0.0,1.0
11401,7.0,0.0,1.0,5.0
11402,7.0,0.0,7.0,0.0
11403,5.0,1.0,2.0,6.0
11404,1.0,2.0,1.0,1.0
11405,5.0,0.0,0.0,0.0
11406,1.0,2.0,0.0,0.0
11407,3.0,3.0,5.0,0.0
11408,4.0,4.0,0.0,4.0
11409,0.0,0.0,4.0,0.0
11410,0.0,1.0,0.0,0.0
11411,0.0,0.0,4.0,0.0
11412,1.0,0.0,2.0,2.0
11413,1.0,3.0,4.0,0.0
11414,3.0,4.0,0.0,0.0
11415,0.0,0.0,0.0,3.0
11416,5.0,3.0,8.0,1.0
11417,7.0,4.0,0.0,1.0
11418,0.0,6.0,0.0,0.0
11419,2.0,3.0,0.0,0.0
11420,0.0,0.0,0.0,1.0
11421,2.0,3.0,1.0,0.0
11422,0.0,3.0,3.0,0.0
11423,5.0,7.0,3.0,3.0
11424,1.0,1.0,1.0,0.0
11425,0.0,7.0,1.0,4.0
11426,5.0,0.0,0.0,0.0
11427,3.0,0.0,4.0,0.0
11428,0.0,2.0,3.0,1.0
11429,0.0,2.0,2.0,6.0
11430,1.0,0.0,2.0,0.0
11431,3.0,3.0,4.0,0.0
11432,0.0,3.0,0.0,0.0
11433,0.0,5.0,1.0,3.0
11434,2.0,0.0,3.0,0.0
11435,0.0,5.0,6.0,0.0
11436,0.0,2.0,0.0,5.0
11437,2.0,0.0,0.0,1.0
11438,2.0,3.0,0.0,0.0
11439,2.0,8.0,0.0,4.0
11440,0.0,1.0,7.0,1.0
11441,0.0,0.0,6.0,1.0
11442,3.0,2.0,2.0,0.0
11443,2.0,3.0,1.0,0.0
11444,1.0,1.0,2.0,0.0
11445,1.0,0.0,4.0,3.0
11446,4.0,0.0,3.0,0.0
11447,0.0,0.0,6.0,3.0
11448,8.0,0.0,1.0,7.0
11449,0.0,5.0,0.0,0.0
11450,3.0,3.0,1.0,8.0
11451,3.0,5.0,0.0,0.0
11452,2.0,0.0,0.0,1.0
11453,1.0,2.0,5.0,7.0
11454,3.0,0.0,0.0,1.0
11455,0.0,0.0,0.0,0.0
11456,1.0,0.0,1.0,0.0
11457,4.0,5.0,0.0,1.0
11458,1.0,0.0,4.0,0.0
11459,2.0,2.0,0.0,2.0
11460,0.0,1.0,5.0,0.0
11461,2.0,2.0,2.0,2.0
11462,0.0,1.0,0.0,8.0
11463,0.0,0.0,1.0,4.0
11464,3.0,6.0,0.0,8.0
11465,2.0,8.0,4.0,1.0
11466,0.0,2.0,8.0,1.0
11467,4.0,0.0,2.0,2.0
11468,2.0,1.0,0.0,2.0
11469,6.0,4.0,0.0,0.0
11470,0.0,1.0,7.0,1.0
11471,5.0,0.0,3.0,1.0
11472,7.0,0.0,0.0,0.0
11473,0.0,4.0,3.0,0.0
11474,0.0,4.0,5.0,1.0
11475,1.0,3.0,0.0,7.0
11476,8.0,0.0,2.0,4.0
11477,0.0,0.0,2.0,1.0
11478,0.0,0.0,6.0,4.0
11479,0.0,2.0,0.0,0.0
11480,1.0,4.0,1.0,4.0
11481,0.0,4.0,0.0,0.0
11482,0.0,0.0,0.0,2.0
11483,0.0,0.0,8.0,0.0
11484,3.0,1.0,0.0,0.0
11485,0.0,5.0,6.0,0.0
11486,0.0,2.0,4.0,0.0
11487,2.0,0.0,0.0,0.0
11488,0.0,7.0,1.0,0.0
11489,7.0,0.0,9.0,0.0
11490,3.0,2.0,3.0,4.0
11491,0.0,0.0,2.0,0.0
11492,1.0,2.0,0.0,0.0
11493,4.0,0.0,2.0,0.0
11494,3.0,2.0,3.0,6.0
11495,6.0,1.0,0.0,2.0
11496,0.0,1.0,2.0,0.0
11497,0.0,4.0,1.0,6.0
11498,4.0,0.0,4.0,6.0
11499,3.0,2.0,4.0,0.0
11500,0.0,1.0,3.0,5.0
11501,3.0,5.0,4.0,1.0
11502,3.0,0.0,1.0,4.0
11503,0.0,0.0,1.0,3.0
11504,7.0,0.0,2.0,0.0
11505,0.0,0.0,0.0,3.0
11506,2.0,4.0,2.0,1.0
11507,0.0,1.0,1.0,0.0
11508,1.0,3.0,2.0,0.0
11509,2.0,4.0,0.0,0.0
11510,0.0,3.0,0.0,0.0
11511,2.0,2.0,0.0,4.0
11512,1.0,2.0,1.0,0.0
11513,1.0,2.0,0.0,1.0
11514,8.0,0.0,0.0,0.0
11515,0.0,1.0,5.0,9.0
11516,4.0,0.0,0.0,3.0
11517,0.0,0.0,0.0,3.0
11518,3.0,0.0,6.0,1.0
11519,1.0,5.0,1.0,3.0
11520,0.0,0.0,0.0,0.0
11521,0.0,0.0,3.0,0.0
11522,3.0,0.0,4.0,2.0
11523,0.0,3.0,1.0,0.0
11524,1.0,3.0,2.0,4.0
11525,2.0,8.0,1.0,5.0
11526,1.0,1.0,0.0,4.0
11527,7.0,7.0,2.0,6.0
11528,0.0,5.0,1.0,6.0
11529,0.0,0.0,1.0,0.0
11530,3.0,2.0,0.0,8.0
11531,0.0,2.0,0.0,1.0
11532,4.0,1.0,0.0,4.0
11533,0.0,1.0,1.0,2.0
11534,4.0,1.0,0.0,1.0
11535,0.0,2.0,2.0,3.0
11536,1.0,3.0,2.0,4.0
11537,2.0,0.0,1.0,1.0
11538,0.0,0.0,0.0,2.0
11539,0.0,0.0,2.0,3.0
11540,2.0,0.0,5.0,0.0
11541,1.0,1.0,6.0,1.0
11542,2.0,1.0,0.0,0.0
11543,0.0,0.0,0.0,8.0
11544,5.0,1.0,0.0,1.0
11545,3.0,0.0,7.0,3.0
11546,0.0,3.0,2.0,2.0
11547,0.0,5.0,2.0,4.0
11548,3.0,0.0,3.0,3.0
11549,1.0,8.0,0.0,0.0
11550,0.0,2.0,0.0,4.0
11551,7.0,2.0,0.0,1.0
11552,5.0,4.0,0.0,0.0
11553,1.0,2.0,0.0,3.0
11554,3.0,0.0,1.0,3.0
11555,0.0,0.0,3.0,4.0
11556,0.0,4.0,0.0,1.0
11557,5.0,4.0,4.0,0.0
11558,0.0,2.0,7.0,0.0
11559,2.0,1.0,1.0,4.0
11560,1.0,3.0,2.0,0.0
11561,1.0,0.0,0.0,7.0
11562,8.0,2.0,0.0,4.0
11563,1.0,0.0,4.0,0.0
11564,5.0,0.0,7.0,0.0
11565,3.0,2.0,9.0,5.0
11566,1.0,0.0,1.0,0.0
11567,0.0,5.0,2.0,1.0
11568,2.0,1.0,0.0,1.0
11569,2.0,0.0,6.0,0.0
11570,1.0,4.0,0.0,0.0
11571,2.0,2.0,6.0,0.0
11572,0.0,9.0,2.0,0.0
11573,4.0,3.0,2.0,0.0
11574,0.0,4.0,1.0,2.0
11575,1.0,0.0,0.0,2.0
11576,2.0,2.0,0.0,0.0
11577,0.0,3.0,0.0,0.0
11578,1.0,0.0,4.0,0.0
11579,1.0,5.0,5.0,0.0
11580,5.0,0.0,2.0,5.0
11581,2.0,7.0,4.0,9.0
11582,0.0,8.0,1.0,0.0
11583,0.0,0.0,3.0,0.0
11584,0.0,1.0,0.0,1.0
11585,3.0,0.0,0.0,2.0
11586,0.0,0.0,2.0,2.0
11587,5.0,0.0,3.0,0.0
11588,0.0,2.0,0.0,1.0
11589,5.0,1.0,5.0,1.0
11590,1.0,0.0,0.0,7.0
11591,3.0,0.0,0.0,4.0
11592,7.0,0.0,1.0,0.0
11593,1.0,2.0,0.0,0.0
11594,3.0,5.0,1.0,5.0
11595,1.0,0.0,3.0,0.0
11596,5.0,7.0,1.0,0.0
11597,2.0,1.0,1.0,6.0
11598,1.0,0.0,4.0,0.0
11599,2.0,1.0,0.0,1.0
11600,0.0,2.0,2.0,0.0
11601,0.0,1.0,2.0,0.0
11602,0.0,3.0,1.0,3.0
11603,1.0,2.0,1.0,3.0
11604,4.0,1.0,0.0,0.0
11605,0.0,2.0,4.0,1.0
11606,5.0,1.0,0.0,0.0
11607,0.0,3.0,5.0,4.0
11608,1.0,2.0,0.0,1.0
11609,2.0,2.0,2.0,0.0
11610,1.0,2.0,0.0,4.0
11611,2.0,2.0,0.0,1.0
11612,0.0,2.0,3.0,0.0
11613,0.0,0.0,0.0,2.0
11614,6.0,1.0,0.0,0.0
11615,2.0,3.0,7.0,4.0
11616,0.0,0.0,0.0,0.0
11617,2.0,0.0,5.0,0.0
11618,7.0,1.0,1.0,2.0
11619,2.0,0.0,0.0,0.0
11620,1.0,1.0,7.0,1.0
11621,0.0,0.0,7.0,0.0
11622,5.0,0.0,2.0,3.0
11623,0.0,0.0,7.0,0.0
11624,1.0,0.0,3.0,1.0
11625,0.0,0.0,0.0,0.0
11626,0.0,0.0,1.0,2.0
11627,2.0,4.0,4.0,0.0
11628,0.0,0.0,1.0,2.0
11629,2.0,0.0,0.0,5.0
11630,2.0,0.0,5.0,0.0
11631,1.0,3.0,0.0,7.0
11632,1.0,2.0,0.0,2.0
11633,0.0,0.0,4.0,0.0
11634,1.0,0.0,2.0,0.0
11635,6.0,4.0,2.0,0.0
11636,1.0,2.0,0.0,0.0
11637,0.0,5.0,0.0,4.0
11638,0.0,0.0,0.0,0.0
11639,0.0,4.0,0.0,2.0
11640,3.0,3.0,0.0,0.0
11641,0.0,4.0,5.0,1.0
11642,1.0,4.0,1.0,0.0
11643,2.0,8.0,1.0,2.0
11644,2.0,0.0,1.0,0.0
11645,2.0,2.0,7.0,0.0
11646,7.0,0.0,2.0,4.0
11647,0.0,0.0,0.0,7.0
11648,4.0,4.0,0.0,0.0
11649,3.0,4.0,2.0,0.0
11650,0.0,6.0,3.0,1.0
11651,0.0,0.0,0.0,3.0
11652,4.0,0.0,0.0,2.0
11653,5.0,7.0,0.0,4.0
11654,2.0,1.0,0.0,1.0
11655,0.0,3.0,1.0,0.0
11656,0.0,0.0,0.0,7.0
11657,2.0,2.0,0.0,0.0
11658,0.0,0.0,0.0,0.0
11659,0.0,0.0,0.0,4.0
11660,2.0,0.0,1.0,2.0
11661,4.0,2.0,4.0,4.0
11662,8.0,6.0,4.0,8.0
11663,0.0,2.0,0.0,2.0
11664,3.0,8.0,0.0,0.0
11665,0.0,4.0,0.0,0.0
11666,3.0,4.0,5.0,8.0
11667,0.0,0.0,0.0,1.0
11668,0.0,2.0,3.0,1.0
11669,0.0,4.0,0.0,1.0
11670,0.0,0.0,2.0,5.0
11671,1.0,2.0,1.0,3.0
11672,3.0,3.0,0.0,0.0
11673,0.0,5.0,5.0,3.0
11674,5.0,1.0,3.0,0.0
11675,0.0,0.0,2.0,1.0
11676,3.0,0.0,4.0,4.0
11677,4.0,4.0,0.0,0.0
11678,0.0,1.0,1.0,0.0
11679,3.0,1.0,0.0,5.0
11680,1.0,4.0,3.0,1.0
11681,3.0,1.0,0.0,5.0
11682,0.0,0.0,0.0,0.0
11683,0.0,1.0,2.0,2.0
11684,1.0,1.0,0.0,0.0
11685,0.0,1.0,1.0,7.0
11686,1.0,0.0,0.0,2.0
11687,0.0,1.0,0.0,0.0
11688,0.0,3.0,1.0,0.0
11689,6.0,3.0,1.0,0.0
11690,8.0,7.0,0.0,3.0
11691,1.0,2.0,2.0,1.0
11692,0.0,2.0,2.0,3.0
11693,0.0,0.0,0.0,1.0
11694,1.0,1.0,2.0,8.0
11695,2.0,2.0,0.0,0.0
11696,0.0,0.0,1.0,4.0
11697,1.0,2.0,2.0,0.0
11698,1.0,0.0,2.0,0.0
11699,2.0,3.0,1.0,1.0
11700,5.0,0.0,0.0,2.0
11701,6.0,1.0,3.0,0.0
11702,2.0,2.0,4.0,0.0
11703,4.0,0.0,5.0,2.0
11704,0.0,0.0,0.0,5.0
11705,1.0,0.0,3.0,4.0
11706,2.0,8.0,0.0,2.0
11707,3.0,0.0,2.0,0.0
11708,1.0,2.0,0.0,0.0
11709,0.0,1.0,8.0,1.0
11710,0.0,1.0,1.0,4.0
11711,7.0,4.0,6.0,4.0
11712,0.0,2.0,1.0,3.0
11713,0.0,0.0,2.0,1.0
11714,4.0,1.0,1.0,4.0
11715,8.0,0.0,1.0,4.0
11716,4.0,2.0,0.0,0.0
11717,0.0,2.0,6.0,3.0
11718,4.0,8.0,0.0,0.0
11719,3.0,1.0,4.0,3.0
11720,7.0,5.0,0.0,0.0
11721,4.0,2.0,0.0,0.0
11722,2.0,4.0,1.0,0.0
11723,4.0,0.0,7.0,4.0
11724,5.0,2.0,1.0,0.0
11725,2.0,0.0,1.0,0.0
11726,1.0,3.0,3.0,2.0
11727,4.0,5.0,0.0,0.0
11728,3.0,0.0,1.0,2.0
11729,0.0,6.0,2.0,8.0
11730,6.0,3.0,2.0,1.0
11731,5.0,0.0,0.0,0.0
11732,0.0,6.0,2.0,0.0
11733,2.0,0.0,2.0,3.0
11734,0.0,0.0,0.0,0.0
11735,2.0,0.0,0.0,9.0
11736,0.0,0.0,1.0,3.0
11737,1.0,4.0,0.0,0.0
11738,1.0,0.0,4.0,0.0
11739,0.0,3.0,0.0,4.0
